gene	Sample_ID	compendium_version	drugs	rollup_cohort	Pathway_support_for_outlier
ADSS	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
AL662801.1	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
ANAPC5	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
ANO1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
ANO10	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
ARHGEF11	TH34_1380_S01	v8		lowstringency_pd_outliers	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION(5/115),BIOCARTA_MYOSIN_PATHWAY(3/31),BIOCARTA_PAR1_PATHWAY(3/37)
ARHGEF17	TH34_1380_S01	v8		lowstringency_pd_outliers	BIOCARTA_MYOSIN_PATHWAY(3/31),BIOCARTA_PAR1_PATHWAY(3/37)
ASUN	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
ATP1A2	TH34_1380_S01	v8		lowstringency_pd_outliers	KEGG_CARDIAC_MUSCLE_CONTRACTION(4/80)
ATP1B2	TH34_1380_S01	v8		lowstringency_pd_outliers	KEGG_CARDIAC_MUSCLE_CONTRACTION(4/80)
ATP2B4	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
BBS1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
BRD8	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
BTG2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
C1orf27	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
C1orf95	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
CAB39	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
CADPS	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
CALCR	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
CCDC102B	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
CCDC178	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
CCDC68	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
CDH4	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
CDK18	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
CEBPA	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
CEBPG	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
CERS2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
CH17-232I21.1	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
CHD6	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
CHST1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
CIRBP	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
CLUH	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
COL11A2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
COL5A3	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
COLCA1	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
COPA	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
COX4I2	TH34_1380_S01	v8		lowstringency_pd_outliers	KEGG_OXIDATIVE_PHOSPHORYLATION(6/135),KEGG_PARKINSONS_DISEASE(6/133),KEGG_CARDIAC_MUSCLE_CONTRACTION(4/80)
CPT1A	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_OXIDATIVE_PHOSPHORYLATION(12/200),HALLMARK_FATTY_ACID_METABOLISM(10/158)
CS	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_OXIDATIVE_PHOSPHORYLATION(12/200),KEGG_CITRATE_CYCLE_TCA_CYCLE(6/32),REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT(9/141),REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE(6/48),BIOCARTA_KREB_PATHWAY(3/8),REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE(4/26),HALLMARK_ADIPOGENESIS(6/200)
CTC-339O9.1	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
CTD-2228K2.7	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
CTD-2297D10.2	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
CTD-2521M24.5	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
DAAM1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
DBNDD2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
DCAF6	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
DGKZ	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
DIMT1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
DIO3OS	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
DIRAS1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
DIS3L2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
DPY19L2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
DTX4	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_NOTCH_SIGNALING(5/32),KEGG_NOTCH_SIGNALING_PATHWAY(4/47),REACTOME_SIGNALING_BY_NOTCH(5/103),REACTOME_SIGNALING_BY_NOTCH1(4/70)
EEF2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
EGFLAM	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
EIF2D	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
EIF3CL	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
EIF4EBP2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
FAM120A	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
FAM168A	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
FAM208B	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
FBN3	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
FBXO8	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
FCHSD2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
FH	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_OXIDATIVE_PHOSPHORYLATION(12/200),HALLMARK_FATTY_ACID_METABOLISM(10/158),KEGG_CITRATE_CYCLE_TCA_CYCLE(6/32),REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT(9/141),REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE(6/48),BIOCARTA_KREB_PATHWAY(3/8),REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE(4/26)
FMNL3	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
FMO1	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_FATTY_ACID_METABOLISM(10/158)
FOCAD	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
FRMD3	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
GABRB3	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
GATM	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
GBA2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
GLUL	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_FATTY_ACID_METABOLISM(10/158)
GMNN	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
GSTM4	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
GUCY1A3	TH34_1380_S01	v8		lowstringency_pd_outliers	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION(5/115)
GUCY1B3	TH34_1380_S01	v8		lowstringency_pd_outliers	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION(5/115)
H19	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
HARS2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
HDHD2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
HEY2	TH34_1380_S01	v8		lowstringency_pd_outliers	REACTOME_SIGNALING_BY_NOTCH(5/103),REACTOME_SIGNALING_BY_NOTCH1(4/70)
HEYL	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_NOTCH_SIGNALING(5/32),REACTOME_SIGNALING_BY_NOTCH(5/103),REACTOME_SIGNALING_BY_NOTCH1(4/70)
HIPK2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
IDH1	TH34_1380_S01	v8	Olaparib,OLAPARIB	lowstringency_pd_outliers	HALLMARK_OXIDATIVE_PHOSPHORYLATION(12/200),HALLMARK_FATTY_ACID_METABOLISM(10/158),KEGG_CITRATE_CYCLE_TCA_CYCLE(6/32),REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT(9/141),REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE(6/48),HALLMARK_ADIPOGENESIS(6/200)
IDH2	TH34_1380_S01	v8	OLAPARIB	lowstringency_pd_outliers	HALLMARK_OXIDATIVE_PHOSPHORYLATION(12/200),KEGG_CITRATE_CYCLE_TCA_CYCLE(6/32),REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT(9/141),REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE(6/48),BIOCARTA_KREB_PATHWAY(3/8),REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE(4/26)
IMPA2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
INTS3	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
IQGAP2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
IRF6	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
JAG1	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_NOTCH_SIGNALING(5/32),KEGG_NOTCH_SIGNALING_PATHWAY(4/47),REACTOME_SIGNALING_BY_NOTCH(5/103),REACTOME_SIGNALING_BY_NOTCH1(4/70)
KCNK2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
KCNK9	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
KCTD3	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
KDM2A	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
KIAA0907	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
KIRREL2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
KLHL14	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
KRBOX1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
LARP1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
LETMD1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
LIPG	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
LPGAT1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
LRIG3	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
LRRC8D	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
LRRN3	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
LYPLAL1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
MAN2A1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
MARC2	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
MFSD2A	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
MIR199A2	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
MKNK2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
MRPL21	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
MTRR	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_OXIDATIVE_PHOSPHORYLATION(12/200)
MVB12A	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
MXD4	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
MYO19	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
MZF1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
NADK2	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
NAV1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
NDRG2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
NDUFA5	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_OXIDATIVE_PHOSPHORYLATION(12/200),REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT(9/141),KEGG_OXIDATIVE_PHOSPHORYLATION(6/135),KEGG_PARKINSONS_DISEASE(6/133),HALLMARK_ADIPOGENESIS(6/200),REACTOME_RESPIRATORY_ELECTRON_TRANSPORT(4/79)
NDUFV1	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_OXIDATIVE_PHOSPHORYLATION(12/200),REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT(9/141),KEGG_OXIDATIVE_PHOSPHORYLATION(6/135),KEGG_PARKINSONS_DISEASE(6/133),REACTOME_RESPIRATORY_ELECTRON_TRANSPORT(4/79)
NET1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
NOTCH1	TH34_1380_S01	v8	REGN421,PF-03084014	lowstringency_pd_outliers	HALLMARK_NOTCH_SIGNALING(5/32),KEGG_NOTCH_SIGNALING_PATHWAY(4/47)
NOTCH3	TH34_1380_S01	v8	REGN421,PF-03084014	lowstringency_pd_outliers	HALLMARK_NOTCH_SIGNALING(5/32),KEGG_NOTCH_SIGNALING_PATHWAY(4/47),REACTOME_SIGNALING_BY_NOTCH(5/103)
NPHS1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
NPPC	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
NPY	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
NR2F6	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
NRARP	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
NRIP2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
NSUN2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
NTN5	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
OAZ2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
OPA1	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_OXIDATIVE_PHOSPHORYLATION(12/200)
ORAOV1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
P2RY11	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
PALD1	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
PDCD4	TH34_1380_S01	v8	PACLITAXEL	lowstringency_pd_outliers	HALLMARK_ADIPOGENESIS(6/200)
PDHA1	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_OXIDATIVE_PHOSPHORYLATION(12/200),HALLMARK_FATTY_ACID_METABOLISM(10/158),KEGG_CITRATE_CYCLE_TCA_CYCLE(6/32),REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT(9/141),REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE(6/48)
PGA3	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
PGA4	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
PGA5	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
PKIG	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
PLD1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
PLXNA2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
POGK	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
POGZ	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
POLG2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
PP7080	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
PPA1	TH34_1380_S01	v8		lowstringency_pd_outliers	KEGG_OXIDATIVE_PHOSPHORYLATION(6/135)
PPFIBP2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
PPOX	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
PPP1R12B	TH34_1380_S01	v8		lowstringency_pd_outliers	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION(5/115),BIOCARTA_MYOSIN_PATHWAY(3/31),BIOCARTA_PAR1_PATHWAY(3/37)
PPP1R1A	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
PPP6R3	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
PRKRIR	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
R3HDM2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
RABGGTB	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
RAD23B	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
RBMX	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
RCAN2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
RDH5	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
RIF1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
RNPC3	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
RNU6-689P	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RP11-1055B8.4	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RP11-116D17.3	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RP11-1191J2.2	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RP11-188P20.3	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RP11-394O4.5	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RP11-54O7.17	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
RP11-96L14.7	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
SAMM50	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_ADIPOGENESIS(6/200)
SCD5	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
SDHAP1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
SDHC	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_OXIDATIVE_PHOSPHORYLATION(12/200),HALLMARK_FATTY_ACID_METABOLISM(10/158),KEGG_CITRATE_CYCLE_TCA_CYCLE(6/32),REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT(9/141),REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE(6/48),REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE(4/26),KEGG_OXIDATIVE_PHOSPHORYLATION(6/135),KEGG_PARKINSONS_DISEASE(6/133),HALLMARK_ADIPOGENESIS(6/200),REACTOME_RESPIRATORY_ELECTRON_TRANSPORT(4/79)
SEMA3G	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
SEPT5	TH34_1380_S01	v8		lowstringency_pd_outliers	KEGG_PARKINSONS_DISEASE(6/133)
SEPT8	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
SERINC3	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
SGSM2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
SLC22A23	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
SLC22A3	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
SLC25A26	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
SLC25A27	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
SLC25A29	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
SLC38A2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
SNHG25	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
SNRK	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
SNX21	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
SOX13	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
SPPL3	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
SUV420H1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
TADA1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
TBCE	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
TBX3	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
TCTN1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
TDO2	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_FATTY_ACID_METABOLISM(10/158)
TESC	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
TFCP2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
TMEM150C	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
TMEM263	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
TMEM63A	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
TP53INP2	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_FATTY_ACID_METABOLISM(10/158)
TPCN1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
TRIB1	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
TSPAN18	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
TTC19	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
UBA2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
UBR4	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
UQCRC2	TH34_1380_S01	v8		lowstringency_pd_outliers	HALLMARK_OXIDATIVE_PHOSPHORYLATION(12/200),REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT(9/141),KEGG_OXIDATIVE_PHOSPHORYLATION(6/135),KEGG_PARKINSONS_DISEASE(6/133),KEGG_CARDIAC_MUSCLE_CONTRACTION(4/80),REACTOME_RESPIRATORY_ELECTRON_TRANSPORT(4/79)
URI1	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
VPS13D	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
VPS45	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
WNK2	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
Y_RNA	TH34_1380_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
ZAP70	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
ZC3H11A	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
ZNF266	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
ZNF326	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
ZNF333	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
ZNF496	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
ZNF561	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
ZNF587	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
ZNF608	TH34_1380_S01	v8		lowstringency_pd_outliers	NA
AAAS	TH34_1381_S01	v8		lowstringency_pd_outliers	REACTOME_MRNA_PROCESSING(50/161),REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA(47/140),REACTOME_IMMUNE_SYSTEM(74/933),REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM(19/54),REACTOME_METABOLISM_OF_RNA(34/330),REACTOME_HIV_INFECTION(24/207),HALLMARK_DNA_REPAIR(19/150),REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS(17/132),REACTOME_METABOLISM_OF_CARBOHYDRATES(23/247),REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM(22/270)
AARS	TH34_1381_S01	v8		lowstringency_pd_outliers	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS(10/41),REACTOME_TRNA_AMINOACYLATION(10/42),REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION(7/24)
ABCA2	TH34_1381_S01	v8		lowstringency_pd_outliers	NA
ABCB6	TH34_1381_S01	v8		lowstringency_pd_outliers	HALLMARK_GLYCOLYSIS(34/200)
ABCD4	TH34_1381_S01	v8		lowstringency_pd_outliers	NA
ABCF3	TH34_1381_S01	v8		lowstringency_pd_outliers	NA
ABI3BP	TH34_1381_S01	v8		lowstringency_pd_outliers	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION(22/200),NABA_CORE_MATRISOME(25/275)
AC006449.2	TH34_1381_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
AC132217.4	TH34_1381_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
AC159540.1	TH34_1381_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
ACADVL	TH34_1381_S01	v8		lowstringency_pd_outliers	REACTOME_UNFOLDED_PROTEIN_RESPONSE(19/80),REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S(14/46),REACTOME_DIABETES_PATHWAYS(21/133),REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(35/478),HALLMARK_OXIDATIVE_PHOSPHORYLATION(21/200)
ACAP3	TH34_1381_S01	v8		lowstringency_pd_outliers	NA
ACBD3	TH34_1381_S01	v8		lowstringency_pd_outliers	NA
ACBD6	TH34_1381_S01	v8		lowstringency_pd_outliers	NA
ACIN1	TH34_1381_S01	v8		lowstringency_pd_outliers	KEGG_SPLICEOSOME(42/128),REACTOME_APOPTOSIS(19/148)
ACKR1	TH34_1381_S01	v8		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
ACLY	TH34_1381_S01	v8		lowstringency_pd_outliers	HALLMARK_MTORC1_SIGNALING(40/200),REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS(35/478),HALLMARK_ADIPOGENESIS(20/200)
ACO2	TH34_1381_S01	v8		lowstringency_pd_outliers	HALLMARK_OXIDATIVE_PHOSPHORYLATION(21/200),HALLMARK_ADIPOGENESIS(20/200),REACTOME_METABOLISM_OF_PROTEINS(33/518)
ACP1	TH34_1381_S01	v8		lowstringency_pd_outliers	HALLMARK_MYC_TARGETS_V1(52/200)
ACSS1	TH34_1381_S01	v8		lowstringency_pd_outliers	KEGG_GLYCOLYSIS_GLUCONEOGENESIS(13/62)
ACTR2	TH34_1381_S01	v8		lowstringency_pd_outliers	HALLMARK_MTORC1_SIGNALING(40/200),PID_CDC42_PATHWAY(14/70),HALLMARK_PI3K_AKT_MTOR_SIGNALING(15/105),PID_ERBB1_DOWNSTREAM_PATHWAY(15/105),BIOCARTA_RHO_PATHWAY(8/32),ST_INTEGRIN_SIGNALING_PATHWAY(12/82),PID_PDGFRB_PATHWAY(15/129)
ACTR3	TH34_1381_S01	v8		lowstringency_pd_outliers	HALLMARK_MTORC1_SIGNALING(40/200),PID_CDC42_PATHWAY(14/70),HALLMARK_PI3K_AKT_MTOR_SIGNALING(15/105),PID_ERBB1_DOWNSTREAM_PATHWAY(15/105),BIOCARTA_RHO_PATHWAY(8/32),ST_INTEGRIN_SIGNALING_PATHWAY(12/82),PID_PDGFRB_PATHWAY(15/129)
ADAM15	TH34_1381_S01	v8		lowstringency_pd_outliers	HALLMARK_APICAL_JUNCTION(20/200)
ADAMTS16	TH34_1381_S01	v8		lowstringency_pd_outliers	NA
